TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M2,M2,KEOLIS,6702,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M2,M2,KEOLIS,6702,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M6,M6,KEOLIS,6706,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,22,22,KEOLIS,6722,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,22,22,KEOLIS,6722,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,22,22,KEOLIS,6722,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,24,24,KEOLIS,6724,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,25,25,KEOLIS,6725,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,25,25,KEOLIS,6725,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,25,25,KEOLIS,6725,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,805,805,KEOLIS,6805,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,4,4,KEOLIS,3704,0
BUS,4,4,KEOLIS,3704,0
BUS,4,4,KEOLIS,3704,0
BUS,5,5,KEOLIS,3705,0
BUS,5,5,KEOLIS,3705,0
BUS,5,5,KEOLIS,3705,0
BUS,5,5,KEOLIS,3705,0
BUS,5,5,KEOLIS,3705,0
BUS,6,6,KEOLIS,3706,0
BUS,6,6,KEOLIS,3706,0
BUS,6,6,KEOLIS,3706,0
BUS,6,6,KEOLIS,3706,0
BUS,6,6,KEOLIS,3706,0
BUS,7,7,KEOLIS,3707,0
BUS,7,7,KEOLIS,3707,0
BUS,7,7,KEOLIS,3707,0
BUS,8,8,KEOLIS,3708,0
BUS,8,8,KEOLIS,3708,0
BUS,8,8,KEOLIS,3708,0
BUS,1,1,KEOLIS,3801,0
BUS,1,1,KEOLIS,3801,0
BUS,1,1,KEOLIS,3801,0
BUS,2,2,KEOLIS,3802,0
BUS,2,2,KEOLIS,3802,0
BUS,2,2,KEOLIS,3802,0
BUS,5,5,KEOLIS,3805,0
BUS,5,5,KEOLIS,3805,0
BUS,5,5,KEOLIS,3805,0
BUS,6,6,KEOLIS,3806,0
BUS,6,6,KEOLIS,3806,0
BUS,3,3,KEOLIS,8003,0
BUS,3,3,KEOLIS,8003,0
BUS,3,3,KEOLIS,8003,0
BUS,5,5,KEOLIS,8005,0
BUS,5,5,KEOLIS,8005,0
BUS,5,5,KEOLIS,8005,0
BUS,9,9,KEOLIS,8009,0
BUS,14,14,KEOLIS,8014,0
BUS,14,14,KEOLIS,8014,0
BUS,14,14,KEOLIS,8014,0
BUS,101,101,KEOLIS,8101,0
BUS,101,101,KEOLIS,8101,0
BUS,101,101,KEOLIS,8101,0
BUS,104,104,KEOLIS,8104,0
BUS,104,104,KEOLIS,8104,0
BUS,104,104,KEOLIS,8104,0
BUS,107,107,KEOLIS,8107,0
BUS,107,107,KEOLIS,8107,0
BUS,107,107,KEOLIS,8107,0
BUS,111,111,KEOLIS,8111,0
BUS,111,111,KEOLIS,8111,0
BUS,111,111,KEOLIS,8111,0
BUS,112,112,KEOLIS,8112,0
BUS,112,112,KEOLIS,8112,0
BUS,112,112,KEOLIS,8112,0
BUS,170,170,KEOLIS,8170,0
BUS,170,170,KEOLIS,8170,0
BUS,170,170,KEOLIS,8170,0
BUS,506,506,KEOLIS,8506,0
BUS,506,506,KEOLIS,8506,0
BUS,506,506,KEOLIS,8506,0
BUS,507,507,KEOLIS,8507,0
BUS,507,507,KEOLIS,8507,0
BUS,507,507,KEOLIS,8507,0
BUS,508,508,KEOLIS,8508,0
BUS,508,508,KEOLIS,8508,0
BUS,508,508,KEOLIS,8508,0
BUS,509,509,KEOLIS,8509,0
BUS,12,12,KEOLIS,8712,0
BUS,12,12,KEOLIS,8712,0
BUS,12,12,KEOLIS,8712,0
BUS,13,13,KEOLIS,8713,0
BUS,13,13,KEOLIS,8713,0
BUS,13,13,KEOLIS,8713,0
BUS,14,14,KEOLIS,8714,0
BUS,14,14,KEOLIS,8714,0
BUS,14,14,KEOLIS,8714,0
BUS,15,15,KEOLIS,8715,0
BUS,15,15,KEOLIS,8715,0
BUS,15,15,KEOLIS,8715,0
BUS,16,16,KEOLIS,8716,0
BUS,16,16,KEOLIS,8716,0
BUS,16,16,KEOLIS,8716,0
BUS,17,17,KEOLIS,8717,0
BUS,6,6,KEOLIS,8806,0
BUS,6,6,KEOLIS,8806,0
BUS,6,6,KEOLIS,8806,0
BUS,1,1,KEOLIS,8991,0
BUS,1,1,KEOLIS,8991,0
BUS,1,1,KEOLIS,8991,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,516,516,KEOLIS,2516,0
BUS,517,517,KEOLIS,2517,0
BUS,517,517,KEOLIS,2517,0
BUS,517,517,KEOLIS,2517,0
BUS,517,517,KEOLIS,2517,0
BUS,518,518,KEOLIS,2518,0
BUS,518,518,KEOLIS,2518,0
BUS,518,518,KEOLIS,2518,0
BUS,518,518,KEOLIS,2518,0
BUS,523,523,KEOLIS,2523,0
BUS,563,563,KEOLIS,2563,0
BUS,563,563,KEOLIS,2563,0
BUS,563,563,KEOLIS,2563,0
BUS,563,563,KEOLIS,2563,0
BUS,568,568,KEOLIS,2568,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,Vleuten - Kockengen,127,QBUZZ,u127,127
BUS,Vleuten - Kockengen,127,QBUZZ,u127,127
BUS,Vleuten - Kockengen,127,QBUZZ,u127,127
BUS,Vleuten - Kockengen,127,QBUZZ,u127,127
BUS,Bilthoven Station - Berg en Bosch,258,QBUZZ,u258,258
BUS,Maarssen - Leidsche Rijn - Overvecht,11,QBUZZ,u011,11
BUS,Houten - Vianen,44,QBUZZ,u044,44
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,Leeuwarden via Surhuisterveen - Drachten,13,ARR,27013,13
BUS,Leeuwarden via Drachten - Assen,14,ARR,27014,14
BUS,Heerenveen via Noordwolde - Oosterwolde,17,ARR,27017,17
BUS,Noordwolde - Steenwijk,19,ARR,27019,19
BUS,Leeuwarden via Drachten - Heerenveen,20,ARR,27020,20
BUS,Dokkum - Drachten,55,ARR,27055,55
BUS,Drachten via Norg - Assen,84,ARR,27084,84
BUS,Tijnje via Gorredijk - Allardsoog,104,ARR,27104,104
BUS,Oldeberkoop - Appelscha,107,ARR,27107,107
BUS,Wolvega - Scherpenzeel v.v.,108,ARR,27108,108
BUS,Heerenveen via Oosterwolde - Assen,115,ARR,27115,115
BUS,Leeuwarden via Drachten - Heerenveen,320,ARR,27320,320
BUS,Van Knobelsdorffplein - Nij Smellinghe,514,ARR,27514,114
BUS,Wolvega - Oosterwolde,516,ARR,27516,116
BUS,Wolvega via De Blesse - Steenwijk,517,ARR,27517,117
BUS,Wolvega via Oldeberkoop - Steenwijk,519,ARR,27519,119
BUS,Drachten via Veenhuizen - Assen,584,ARR,27584,184
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,568,568,KEOLIS,2568,0
BUS,590,590,KEOLIS,2590,0
BUS,590,590,KEOLIS,2590,0
BUS,590,590,KEOLIS,2590,0
BUS,590,590,KEOLIS,2590,0
BUS,591,591,KEOLIS,2591,0
BUS,591,591,KEOLIS,2591,0
BUS,591,591,KEOLIS,2591,0
BUS,591,591,KEOLIS,2591,0
BUS,592,592,KEOLIS,2592,0
BUS,592,592,KEOLIS,2592,0
BUS,592,592,KEOLIS,2592,0
BUS,592,592,KEOLIS,2592,0
BUS,597,597,KEOLIS,2597,0
BUS,597,597,KEOLIS,2597,0
BUS,597,597,KEOLIS,2597,0
BUS,597,597,KEOLIS,2597,0
BUS,598,598,KEOLIS,2598,0
BUS,598,598,KEOLIS,2598,0
BUS,598,598,KEOLIS,2598,0
BUS,598,598,KEOLIS,2598,0
BUS,598,598,KEOLIS,2598,0
BUS,598,598,KEOLIS,2598,0
BUS,599,599,KEOLIS,2599,0
BUS,51,51,KEOLIS,4051,0
BUS,51,51,KEOLIS,4051,0
BUS,51,51,KEOLIS,4051,0
BUS,53,53,KEOLIS,4053,0
BUS,53,53,KEOLIS,4053,0
BUS,53,53,KEOLIS,4053,0
BUS,59,59,KEOLIS,4059,0
BUS,59,59,KEOLIS,4059,0
BUS,60,60,KEOLIS,4060,0
BUS,60,60,KEOLIS,4060,0
BUS,61,61,KEOLIS,4061,0
BUS,61,61,KEOLIS,4061,0
BUS,61,61,KEOLIS,4061,0
BUS,62,62,KEOLIS,4062,0
BUS,62,62,KEOLIS,4062,0
BUS,62,62,KEOLIS,4062,0
BUS,64,64,KEOLIS,4064,0
BUS,64,64,KEOLIS,4064,0
BUS,64,64,KEOLIS,4064,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,3,3,KEOLIS,4703,0
BUS,3,3,KEOLIS,4703,0
BUS,3,3,KEOLIS,4703,0
BUS,4,4,KEOLIS,4704,0
BUS,4,4,KEOLIS,4704,0
BUS,4,4,KEOLIS,4704,0
BUS,5,5,KEOLIS,4705,0
BUS,5,5,KEOLIS,4705,0
BUS,5,5,KEOLIS,4705,0
BUS,6,6,KEOLIS,4706,0
BUS,6,6,KEOLIS,4706,0
BUS,6,6,KEOLIS,4706,0
BUS,7,7,KEOLIS,4707,0
BUS,8,8,KEOLIS,4708,0
BUS,9,9,KEOLIS,4709,0
BUS,9,9,KEOLIS,4709,0
BUS,9,9,KEOLIS,4709,0
BUS,10,10,KEOLIS,4810,0
BUS,10,10,KEOLIS,4810,0
BUS,11,11,KEOLIS,4811,0
BUS,11,11,KEOLIS,4811,0
BUS,11,11,KEOLIS,4811,0
BUS,12,12,KEOLIS,4812,0
BUS,12,12,KEOLIS,4812,0
BUS,12,12,KEOLIS,4812,0
BUS,13,13,KEOLIS,4813,0
BUS,13,13,KEOLIS,4813,0
BUS,13,13,KEOLIS,4813,0
BUS,21,21,KEOLIS,4921,0
BUS,21,21,KEOLIS,4921,0
BUS,22,22,KEOLIS,4922,0
BUS,22,22,KEOLIS,4922,0
BUS,22,22,KEOLIS,4922,0
BUS,23,23,KEOLIS,4923,0
BUS,23,23,KEOLIS,4923,0
BUS,24,24,KEOLIS,4924,0
BUS,24,24,KEOLIS,4924,0
BUS,24,24,KEOLIS,4924,0
BUS,26,26,KEOLIS,4926,0
BUS,26,26,KEOLIS,4926,0
BUS,505,505,KEOLIS,4505,0
BUS,505,505,KEOLIS,4505,0
BUS,322,322,KEOLIS,6322,0
BUS,322,322,KEOLIS,6322,0
BUS,322,322,KEOLIS,6322,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,322,322,KEOLIS,6322,0
BUS,322,322,KEOLIS,6322,0
BUS,322,322,KEOLIS,6322,0
BUS,322,322,KEOLIS,6322,0
BUS,323,323,KEOLIS,6323,0
BUS,323,323,KEOLIS,6323,0
BUS,323,323,KEOLIS,6323,0
BUS,323,323,KEOLIS,6323,0
BUS,323,323,KEOLIS,6323,0
BUS,323,323,KEOLIS,6323,0
BUS,323,323,KEOLIS,6323,0
BUS,326,326,KEOLIS,6326,0
BUS,326,326,KEOLIS,6326,0
BUS,326,326,KEOLIS,6326,0
BUS,327,327,KEOLIS,6327,0
BUS,327,327,KEOLIS,6327,0
BUS,327,327,KEOLIS,6327,0
BUS,327,327,KEOLIS,6327,0
BUS,327,327,KEOLIS,6327,0
BUS,327,327,KEOLIS,6327,0
BUS,327,327,KEOLIS,6327,0
BUS,328,328,KEOLIS,6328,0
BUS,328,328,KEOLIS,6328,0
BUS,328,328,KEOLIS,6328,0
BUS,328,328,KEOLIS,6328,0
BUS,328,328,KEOLIS,6328,0
BUS,328,328,KEOLIS,6328,0
BUS,328,328,KEOLIS,6328,0
BUS,525,525,KEOLIS,6525,0
BUS,525,525,KEOLIS,6525,0
BUS,M1,M1,KEOLIS,6701,0
BUS,M1,M1,KEOLIS,6701,0
BUS,M1,M1,KEOLIS,6701,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M1,M1,KEOLIS,6701,0
BUS,M1,M1,KEOLIS,6701,0
BUS,M1,M1,KEOLIS,6701,0
BUS,M1,M1,KEOLIS,6701,0
BUS,M2,M2,KEOLIS,6702,0
BUS,M2,M2,KEOLIS,6702,0
BUS,M2,M2,KEOLIS,6702,0
BUS,M2,M2,KEOLIS,6702,0
BUS,M2,M2,KEOLIS,6702,0
BUS,M2,M2,KEOLIS,6702,0
BUS,M2,M2,KEOLIS,6702,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M3,M3,KEOLIS,6703,0
BUS,M3,M3,KEOLIS,6703,0
BUS,M3,M3,KEOLIS,6703,0
BUS,M3,M3,KEOLIS,6703,0
BUS,M3,M3,KEOLIS,6703,0
BUS,M3,M3,KEOLIS,6703,0
BUS,M3,M3,KEOLIS,6703,0
BUS,M4,M4,KEOLIS,6704,0
BUS,M4,M4,KEOLIS,6704,0
BUS,M4,M4,KEOLIS,6704,0
BUS,M4,M4,KEOLIS,6704,0
BUS,M4,M4,KEOLIS,6704,0
BUS,M4,M4,KEOLIS,6704,0
BUS,M4,M4,KEOLIS,6704,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,M5,M5,KEOLIS,6705,0
BUS,M5,M5,KEOLIS,6705,0
BUS,M5,M5,KEOLIS,6705,0
BUS,M5,M5,KEOLIS,6705,0
BUS,M5,M5,KEOLIS,6705,0
BUS,M5,M5,KEOLIS,6705,0
BUS,M5,M5,KEOLIS,6705,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M6,M6,KEOLIS,6706,0
BUS,M7,M7,KEOLIS,6707,0
BUS,M7,M7,KEOLIS,6707,0
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,Warten - Leeuwarden,22,ARR,19022,22
BUS,Heerenveen via Grou - Leeuwarden,28,ARR,19028,28
BUS,Sneek - Franeker,35,ARR,19035,35
BUS,Balk - Heerenveen,41,ARR,19041,41
BUS,Sneek - Lemmer,42,ARR,19042,42
BUS,Bolsward - Balk,44,ARR,19044,44
BUS,Sneek - Hemelum,45,ARR,19045,45
BUS,Sneek - Oudega v.v.,46,ARR,19046,46
BUS,Sneek via Balk - Lemmer,47,ARR,19047,47
BUS,Lemmer - Heerenveen,48,ARR,19048,48
BUS,Dokkum via Damwald - Leeuwarden,51,ARR,19051,51
BUS,Dokkum via Holwerd - Leeuwarden,60,ARR,19060,60
BUS,Buitenpost - Leeuwarden,62,ARR,19062,62
BUS,Dokkum - Buitenpost,63,ARR,19063,63
BUS,Holwerd - Leeuwarden,66,ARR,19066,66
BUS,Minnertsga - Leeuwarden,70,ARR,19070,70
BUS,Kop Afsluitdijk via Minnertsga - Leeuwarden,71,ARR,19071,71
BUS,Minnertsga via Stiens - Leeuwarden,72,ARR,19072,72
BUS,Harlingen - Franeker,75,ARR,19075,75
BUS,Bolsward - Leeuwarden,92,ARR,19092,92
BUS,Sneek - Reduzum,94,ARR,19094,94
BUS,Heerenveen via Joure - Leeuwarden,95,ARR,19095,95
BUS,Kop Afsluitdijk via Makkum - Bolsward,96,ARR,19096,96
BUS,Harlingen via Franeker - Leeuwarden,97,ARR,19097,97
BUS,Makkum - Heerenveen,98,ARR,19098,98
BUS,Harlingen - Heerenveen,99,ARR,19099,99
BUS,Makkum - Hindeloopen,102,ARR,19102,102
BUS,Stavoren - Hemelum,103,ARR,19103,103
BUS,Dokkum via Holwerd - Leeuwarden,154,ARR,19154,154
BUS,Lauwersoog - Leeuwarden,155,ARR,19155,155
BUS,Dokkum - Holwerd,160,ARR,19160,160
BUS,Holwerd - Leeuwarden,166,ARR,19166,166
BUS,Harlingen - Heerenveen,199,ARR,19199,199
BUS,Busstation - Westeinde,1,ARR,19201,1
BUS,Busstation - Aldlan Oost,2,ARR,19202,2
BUS,Busstation - Camminghaburen,3,ARR,19203,3
BUS,Busstation - Nijlan,4,ARR,19204,4
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,Centraal Station - P.Oosterhuisstraat,76,GVB,76,76
BUS,Centraal Station - P.Oosterhuisstraat,76,GVB,76,76
BUS,Centraal Station - Station Sloterdijk,N81,GVB,281,281
BUS,Centraal Station - Station Sloterdijk,N81,GVB,281,281
BUS,Centraal Station - Geuzenveld,N82,GVB,282,282
BUS,Centraal Station - Geuzenveld,N82,GVB,282,282
BUS,Centraal Station - Osdorp de Aker,N83,GVB,283,283
BUS,Centraal Station - Osdorp de Aker,N83,GVB,283,283
BUS,Centraal Station - A'veen Busstation,N84,GVB,284,284
BUS,Centraal Station - A'veen Busstation,N84,GVB,284,284
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Station Bijlmer ArenA,N86,GVB,286,286
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Nieuw Sloten,N88,GVB,288,288
BUS,Centraal Station - Nieuw Sloten,N88,GVB,288,288
BUS,Centraal Station - IJburg,N89,GVB,289,289
BUS,Centraal Station - IJburg,N89,GVB,289,289
BUS,Centraal Station - Nieuwendam,N91,GVB,291,291
BUS,Centraal Station - Nieuwendam,N91,GVB,291,291
BUS,Centraal Station - Molenwijk,N93,GVB,293,293
BUS,Centraal Station - Molenwijk,N93,GVB,293,293
BUS,Centraal Station - Station Sloterdijk,N81,GVB,281,281
BUS,Centraal Station - Station Sloterdijk,N81,GVB,281,281
BUS,Centraal Station - Geuzenveld,N82,GVB,282,282
BUS,Centraal Station - Geuzenveld,N82,GVB,282,282
BUS,Centraal Station - Osdorp de Aker,N83,GVB,283,283
BUS,Centraal Station - Osdorp de Aker,N83,GVB,283,283
BUS,Centraal Station - A'veen Busstation,N84,GVB,284,284
BUS,Centraal Station - A'veen Busstation,N84,GVB,284,284
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Gein,N85,GVB,285,285
BUS,Centraal Station - Station Bijlmer ArenA,N86,GVB,286,286
BUS,Centraal Station - Station Bijlmer ArenA,N86,GVB,286,286
BUS,Centraal Station - Station Bijlmer ArenA,N86,GVB,286,286
BUS,Centraal Station - Station Bijlmer ArenA,N86,GVB,286,286
BUS,Centraal Station - Station Bijlmer ArenA,N86,GVB,286,286
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Station Bijlmer ArenA,N87,GVB,287,287
BUS,Centraal Station - Nieuw Sloten,N88,GVB,288,288
BUS,Centraal Station - Nieuw Sloten,N88,GVB,288,288
BUS,Centraal Station - IJburg,N89,GVB,289,289
BUS,Centraal Station - IJburg,N89,GVB,289,289
BUS,Centraal Station - Nieuwendam,N91,GVB,291,291
BUS,Centraal Station - Nieuwendam,N91,GVB,291,291
BUS,Centraal Station - Molenwijk,N93,GVB,293,293
BUS,Centraal Station - Molenwijk,N93,GVB,293,293
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,NDSM - Centraal Station,F5,GVB,905,905
BOAT,NDSM - Centraal Station,F5,GVB,905,905
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,Buiksloterweg - Centraal Station,F3,GVB,901,901
BOAT,NDSM - Centraal Station,F5,GVB,905,905
BOAT,NDSM - Centraal Station,F5,GVB,905,905
BOAT,NDSM - Centraal Station,F5,GVB,905,905
BUS,Station Holendrecht - Muiderpoortstation,41,GVB,41,41
BUS,Station Holendrecht - Muiderpoortstation,41,GVB,41,41
TransportType,LineName,LinePublicNumber,DataOwnerCode,LinePlanningNumber,LineVeTagNumber
BUS,Borneolaan - Schiphol Zuid,246,GVB,246,246
BUS,Borneolaan - Schiphol Zuid,246,GVB,246,246
BUS,Borneolaan - Schiphol Zuid,246,GVB,246,246
BUS,KNSM Eiland - Station Zuid,65,GVB,65,65
BUS,KNSM Eiland - Station Zuid,65,GVB,65,65
BUS,KNSM Eiland - Station Zuid,65,GVB,65,65
